-1.045864240463951766e+00	-1.084930026289756766e+00	-7.873154890168488906e-01	-7.499077666806400755e-01	-8.483398692757135873e-01	-1.222619829661076629e+00	-8.574654516776502033e-01	-1.658761088556059971e+00
3.794015694350182377e-01	2.464788947495489269e-01	-5.066890223986464034e-03	4.789952241858159154e-01	3.676865822359040026e-01	-3.956858691043810272e-01	1.453970035688615936e-01	-5.784467310695882158e-01
2.814968362729635132e-01	4.202855514802440462e-01	1.671353857328709835e-01	4.286312415824214406e-02	2.295450167148941345e-01	1.829515119088383768e-01	-1.224131463067136376e-02	4.712502039153810274e-01
-1.611425947331600605e-01	-2.384296399854158865e-01	-1.974018577475441794e-01	-2.041527839697148683e-01	-3.942393205028814629e-01	-8.156118554416160737e-01	-6.009109793503911723e-01	-7.722058037882050252e-01
1.616597780107144056e+00	1.510596481305851668e+00	1.566562610887445750e+00	1.428157245142149812e+00	1.327481504469334883e+00	2.767083556923554122e-01	6.213834151672702477e-01	2.920771567329520368e-01
-1.760249368085132216e-01	-2.299619107752324809e-01	-1.587918820588291591e-01	-1.779264683952104520e-01	-3.233230763845217348e-01	-4.219560936927588268e-01	-2.341709819310822949e-01	-3.419008291573258362e-01
6.502502997867534162e-01	4.137195050036583943e-01	2.022476309568570496e-01	8.866551064837342733e-02	1.030854610553017664e-01	-1.146106805942511020e+00	-1.113900183234094676e+00	-1.384900025932313872e+00
-9.054912743931133878e-01	-9.671376686914027188e-01	-3.093955523913359262e-01	-1.234872003693256171e-02	-1.933885940889211452e-01	-2.572429507418887429e-01	-1.286731910206022900e-01	-6.087708705140982834e-01
-1.608217971935034241e-01	-1.698243067446232324e-01	1.536629321599359554e-01	7.638088788638658366e-02	3.588937757382167915e-01	9.411150820513000115e-01	2.575546684025822319e-01	2.126433134296719929e-01
-2.417362664925652993e-01	-3.049628606005051479e-01	-6.825333113016834874e-01	-8.360086918294156177e-01	-7.378061140168689080e-01	-5.667913480710022878e-01	-6.114331457426998018e-01	-7.367321229253073200e-01
4.338593698300303725e-01	4.027007728181968282e-01	8.644640444068110163e-01	8.388543411474412848e-01	8.509122541278419938e-01	5.991788331344416463e-01	7.323038803781255490e-01	5.339865713433505912e-01
-3.540021498142039147e-01	-3.638288496938577588e-01	-2.428253983929908599e-01	-3.352436823241867203e-01	-1.559870354650614577e-01	-2.319080160849457950e-01	-5.416123608450870708e-02	-7.029709487199961027e-01
4.920139523170676821e-01	4.484855161317355399e-01	-6.877346272392217963e-02	-3.432920300200402175e-01	-1.215660423734179069e-01	2.497238687442041027e-01	2.425302546587982666e-01	-3.161696947477061759e-01
6.196581406361572064e-01	8.112554348679895666e-01	6.998155775078516161e-01	8.626337671233599291e-01	7.106553086756607351e-01	1.410717844799012521e+00	1.080979061141912112e+00	9.255817809435428201e-01
3.107217270135439469e-01	3.450483316537841239e-01	4.371122431814093989e-01	5.379600357274236799e-01	4.023502248791945846e-01	3.833914862383119293e-01	2.832759423080873362e-01	9.012541936693055922e-01
-1.306293431132463378e-01	-1.047683414952643721e-01	-2.357651526066077419e-01	-2.179659598684412780e-01	-2.787082589051670389e-01	-8.578218471856924321e-01	-7.310631578854922541e-01	-6.138576894970546594e-01
-5.132078293431573401e-01	-4.540974439498857707e-01	-6.299242632646858686e-01	-6.858842319594948833e-01	-5.836506116010605760e-01	5.702636224587205316e-01	3.863226043627799311e-01	6.783329887902137534e-01
4.833373383081981389e-01	4.432370884965072255e-01	7.019736201444530810e-01	7.581779592402874135e-01	7.817310715731607962e-01	1.012479558328038598e+00	9.989557262386472569e-01	1.131933130641531893e+00
4.374567085426837032e-01	5.033601915779939429e-01	3.337376084261646225e-01	4.177304284319230954e-01	5.408895867161569448e-01	4.715095517360049504e-01	4.959132317495636988e-01	6.157693356848473742e-01
-2.644058550677168551e-01	-3.385543588807811699e-01	4.530764609259507747e-01	3.869497542824089087e-01	4.515978552380544020e-01	2.950663729413062208e-01	9.914527506081466379e-02	8.240410800468832286e-02
1.129476814307856181e+00	1.068555259992977513e+00	9.477850945177890285e-01	1.121155928885366748e+00	9.585875604314755272e-01	3.155199531456068240e-01	6.833801189896524519e-01	7.198174810337282237e-01
-2.761199071988700848e-01	-2.942476817763000629e-01	-7.962635706377281242e-01	-8.388543411474412848e-01	-1.013277684313796279e+00	-1.199360177684384521e+00	-1.372078766440751441e+00	-1.169540187244782370e+00
-6.936230187938092762e-01	-7.086944402244403918e-01	-1.068550191657521298e+00	-1.190857963987118628e+00	-1.326210983424140455e+00	-1.247935771406635919e+00	-2.002961578037803836e+00	-1.728546148391307824e+00
3.138247280036492448e-01	2.709438152987939108e-01	-7.893485747453775347e-02	2.583574519950589954e-01	1.249690992347136792e-01	5.358392629070607427e-01	3.150573560461102374e-01	5.100469669377345472e-01
-1.724883186819737846e-01	-6.352859842181915462e-02	-6.177470838694953947e-01	-3.012718418516173724e-01	-4.568623738287355684e-01	-5.487946966840658858e-01	-5.606974118863877754e-01	-6.267732360419702164e-01
2.754620579143173820e-01	4.899819621016530125e-01	3.318411483087573832e-01	3.698322558730732235e-01	3.808159738439573228e-01	7.341422766764742480e-01	8.669481045929369190e-01	6.021814127089742952e-01
-1.251701780034491174e+00	-1.230059645441268223e+00	-6.556098308182197743e-01	-9.265221363923991094e-01	-8.156872896040114895e-01	-6.871568329834228939e-01	-5.692365315396222814e-01	-8.776028435370294423e-01
-2.406972940642155764e-02	-7.899038406713165816e-02	-1.556926517332996585e-01	-7.712185668650485548e-02	-1.817880368580393480e-01	-1.282553262593447152e-01	1.079509658152296436e-01	1.963723626604599037e-01
-6.485845977481963232e-02	-1.114621651333438518e-01	7.046650827189847310e-02	-8.040380365723170941e-02	1.216723664278597516e-01	3.139676049549620096e-01	9.829695006230379506e-02	-8.452200151512420656e-02
-2.502004440081819978e-02	-3.676889191424309589e-02	-1.940663538401564969e-01	-1.912381997047770676e-01	-1.329507480194377922e-01	-2.072599116091017601e-01	3.419705930385483900e-02	-4.955604655299901684e-01
9.317045506583270242e-01	7.815526195762071415e-01	1.626015272494894637e+00	1.187224552392478483e+00	1.329518798415627812e+00	1.497404186551055449e+00	1.454126036834306968e+00	1.233536900892634236e+00
-1.177448039828635995e+00	-1.189328300447361153e+00	-1.536053378088992449e+00	-1.406867678310746994e+00	-1.213217477428033986e+00	-1.117897219673596565e+00	-1.172247937390021200e+00	-1.764840920443451644e+00
1.900863830390058518e-01	2.254091988562696436e-01	1.625691788780133859e-02	-4.096170272835907011e-02	-1.741751230239151349e-01	2.380914956362762125e-01	-1.477416864171162726e-02	4.502487560912017961e-01
4.456053177259925585e-02	-8.587989436793007358e-02	8.022627806141418433e-03	-5.389358240643541409e-01	-7.029359938824430998e-01	-4.825045887706547743e-01	-6.165282352575542912e-01	-6.390175040607209977e-01
-9.512525008171430763e-01	-9.880543063778618462e-01	-1.166566098640544835e+00	-1.004331576752054866e+00	-1.069304317171909435e+00	-1.776029481812447797e+00	-1.461442906004932540e+00	-2.099420297815929981e+00
-1.870086818726828026e+00	-2.012902374075975054e+00	-1.525856630137737424e+00	-1.395341090318510391e+00	-1.754694189120305614e+00	-1.260198759098902777e+00	-1.330081004114708199e+00	-1.442712454042505810e+00
-2.177562982231145305e+00	-2.518227350070311399e+00	-2.534255727088608801e+00	-2.959092873872163576e+00	-2.716566379878248227e+00	-9.381634422711225829e-01	-1.103956481583443283e+00	-1.633455621258155910e+00
1.986918295539112922e-01	2.369085537828485855e-01	-2.842458323364916994e-01	-1.259263169636997692e-01	-1.124271746428559815e-01	-3.625768565395584564e-01	-3.868911104207660157e-01	-4.869896114184291136e-01
-5.831177695949454343e-01	-5.916882443064690467e-01	-8.430522149919785768e-01	-7.831627276557227013e-01	-6.765716079073154088e-01	-1.460306022909365176e+00	-8.657201719408013085e-01	-1.903833096662949531e+00
1.089104346263849665e+00	1.224021013903083599e+00	8.908178801804668145e-01	9.039174397013013396e-01	9.001167201441786503e-01	3.335438132394644845e-02	5.673766940908774314e-01	1.885251127231683810e-01
4.783634294135431092e-02	1.640403162305595075e-01	-2.640803148293840996e-01	-1.226291981453023205e-01	-7.712194894906843068e-02	3.736428143129053026e-01	-1.010542677494723346e-01	1.824058811029094784e-01
-9.632579084562421512e-01	-9.918410629008427293e-01	-6.453106928927752062e-01	-8.104017864212359479e-01	-9.338375788899118124e-01	-1.002147040062256744e+00	-9.273539516436494212e-01	-1.262470820652720871e+00
-1.321199471531326886e-01	-1.442649744357858976e-01	-1.457636475592471448e-01	-2.298698167221222555e-01	-1.861889928382277903e-01	-2.727633179207105685e-01	-2.200945950759148617e-01	-4.192837996998467487e-01
-5.776232338534342814e-01	-6.169042627365201037e-01	8.571309207765800409e-01	2.380046616611215526e-01	9.815569322929479715e-03	1.541501920450355945e+00	9.336949348801674153e-01	9.144713718100386801e-01
1.053914011219406976e+00	1.003985259786941864e+00	7.830082940193784369e-01	6.662614770352576210e-01	5.618947141947446822e-01	1.043491333039986979e-01	1.165525316206222767e-01	9.925234905675558994e-02
1.825681441957792139e-01	1.379704151375256982e-01	-2.342460299329945372e-01	-2.920082701678131110e-01	-4.636664706523401791e-01	-6.332373835221264402e-01	-5.358069643114315994e-01	-6.697274647125976976e-01
-1.518798417445604620e+00	-1.603897054460332150e+00	-1.635163143004676245e+00	-1.731140256545586675e+00	-1.640119650342715341e+00	-7.076054935258256906e-01	-1.297850768930724374e+00	-7.296934543525670502e-01
2.308821060773784128e-01	4.440527083309074308e-01	-2.240599800239216066e-01	-2.592304867478529840e-01	-1.984450164558195784e-01	-5.871027176174482554e-01	-4.743128924741980557e-01	-2.581027762134372461e-01
1.689177268080559458e+00	1.548545591696242951e+00	1.820480219753076501e+00	1.702201488936818663e+00	1.855481006424057888e+00	2.024656653391596173e+00	1.770345309372258313e+00	2.016455937541212329e+00
-1.693134904773938354e+00	-1.772158421872979117e+00	-1.426065242549674483e+00	-1.626926028181002737e+00	-1.500782790902244423e+00	6.137609625623063891e-01	3.001222054279110707e-01	7.072992170194298822e-01
2.242744530202064046e-01	2.632818426796551536e-01	-9.137938713718279926e-01	-8.982196072159578382e-01	-8.788135313293551354e-01	-2.090931940231174346e-01	-5.730864440533692816e-01	-6.164070503391055889e-01
9.268323469279819982e-01	9.567525793386049138e-01	1.227626214931971438e+00	1.315870780359857273e+00	1.235067251045387282e+00	1.239484640842378749e+00	1.245110076262496923e+00	1.320709900213953736e+00
-1.257336645664315355e-01	-7.867249934228348618e-02	-5.417859388228415951e-02	1.314600563156353152e-01	1.593752517485130457e-02	-9.713647344115312887e-02	-1.440107505332519355e-01	1.575672697381924614e-01
-6.201696130135698759e-01	-7.521013698574178230e-01	-1.270116397372972050e-01	-4.310092455508278131e-01	-4.414549479810384591e-01	1.427399815017225682e-01	-3.799846761833473863e-02	7.023308602329664252e-02
4.182579375470464322e-01	4.915302718434645390e-01	2.767803518346508840e-01	5.168606040663934476e-01	2.716933544175778037e-01	-2.928626899552099205e-01	3.613157663034721745e-01	-3.898533996897506904e-01
-1.845004053878878669e-01	-1.704673184139287312e-01	1.930983867686049127e-01	1.627208068513587291e-01	1.053138875157979271e-01	4.474704712742731960e-01	2.570093113416974662e-01	4.998595218357300141e-01
1.258186543500355636e+00	1.207694487545830198e+00	1.062783530190218650e+00	1.261714157337595621e+00	1.055585468133879434e+00	6.750509642484077144e-01	1.016122121313269844e+00	4.948448465008641883e-01
-1.314810811746663088e-01	-1.916202091000832053e-01	-5.356132370056290171e-01	-5.092779226046140195e-01	-4.482117823950867996e-01	-7.250571949279219774e-01	-6.016693805675552564e-01	-5.373964451661658037e-01
-5.722703349523785565e-01	-4.035025613926809251e-01	-5.919008052237350048e-01	-5.197570414356564861e-01	-3.296677030903820693e-01	-4.041442904143334736e-01	-9.319026649699067022e-01	-4.893667967925917073e-01
4.298045779720485737e-01	4.550341474653083473e-01	2.613488656715881597e-01	1.218848728433203077e-01	1.034037761530525734e-01	8.706832042130080440e-02	-2.649791953936518896e-01	-1.640880892672614555e-01
-6.985968570165901337e-01	-7.463727761180176667e-01	2.920575848188828871e-01	1.042525429130696929e-01	7.780137997987587317e-01	2.161540564507812956e+00	2.214348217894966719e+00	1.933668681204860906e+00
-1.803146982880240168e-01	-1.905444773504138822e-01	1.433103351196264863e-01	2.447413335217057118e-01	1.576965682586997652e-01	4.465497637422885524e-02	2.511242794859898653e-01	8.854705017742477147e-02
4.164156676166738125e-01	3.346424712017240788e-01	7.614035915220671580e-01	8.118674398966340133e-01	6.945867326005633613e-01	6.119788279710183243e-01	6.685329114538308692e-01	7.228276650652670776e-01
9.825551463902481020e-01	8.886230555708770629e-01	1.131684011097390030e+00	9.632715661323474343e-01	1.052828712167597658e+00	1.034735073829197161e+00	9.735741378714204419e-01	8.088236509923423245e-01
7.808707976031013798e-02	2.989886521988396537e-02	8.348889152225053012e-02	-6.738662794023349278e-02	1.148703409516917268e-01	5.276615448752321885e-04	1.371900953838959270e-01	2.775716887808585970e-02
-2.382599034522341341e-01	-3.319629836243808141e-01	6.708061385569728807e-02	2.989535595684468805e-01	2.932202684362540390e-01	2.360293374610721862e-01	3.698891894823704285e-01	7.922795657450415474e-02
7.607550773827503887e-02	9.234912532167187382e-02	2.413037212373973783e-01	2.884859021691989489e-01	2.541045117571769096e-01	1.478592028458328989e-01	2.719803260064572181e-01	1.996007360748971449e-01
-4.281846372466239226e-01	-3.209349223510241100e-01	-4.863090129702535291e-01	-7.141896039841283406e-01	-4.818380458229797880e-01	-8.188522124540339453e-01	-8.221994994041129656e-01	-8.589985923384452216e-01
3.637953613847677015e-01	2.698482874243773866e-01	2.207058823798214164e-01	2.008133455609869278e-01	7.796882322740759930e-02	-4.500377006749926578e-01	-1.026453756250476634e-01	-2.034775308724118548e-01
-7.364085701113906590e-02	2.736261253718098169e-02	-8.942233218987240273e-02	6.960820510360218871e-02	1.443526803799852209e-01	-1.688596975206141729e-02	2.110520423442325752e-03	-2.237359526873387155e-02
3.698914044179831273e-01	4.122244814558490567e-01	7.734662997454168354e-02	6.759819224371924062e-02	2.342067570933762943e-01	2.141653537417044784e-01	-1.229295821209622219e-01	4.053346103976808446e-02
-2.851226055213901822e-01	-2.752194848056541132e-01	-2.418471131830176035e-01	-1.286926949394263109e-01	-4.339137584684280707e-02	-5.022769446663212234e-01	-2.094041641722050318e-01	-6.564530641464891847e-01
3.980691036889335011e-01	4.184406394438933141e-01	1.881537976206353047e-01	9.809974730112272501e-02	2.274867690002311815e-01	2.048884594361366218e-01	7.890956823767703021e-02	1.065843215513122798e-02
1.522143571422020614e+00	1.429403238250939179e+00	1.638780201491035537e+00	1.391169934956160592e+00	1.205334575755070636e+00	1.126604220225846387e+00	9.322283098238778321e-01	1.424169260404142490e+00
-4.466619546501210403e-02	-4.859183888204096635e-03	1.689036327562533010e-02	2.351828287386485417e-01	2.389821756445237588e-01	4.783599062240664890e-01	1.150258103560703599e-02	9.077202964717279166e-02
6.613703027590015493e-01	5.904310781642273520e-01	8.445580296848299584e-01	8.554644997273528340e-01	9.501074047019226754e-01	1.232246177261720588e+00	1.026781322272666275e+00	1.566795363356002113e+00
-5.627255054832693837e-01	-5.695711735377075868e-01	-5.210531558073212555e-01	-5.832746527076055898e-01	-5.484774992491067147e-01	-3.563858206152946684e-01	-3.320693081965413462e-01	-6.178109045832194113e-01
7.968359203157115989e-01	7.608111680595814885e-01	9.012170462763795520e-01	1.004680845424515523e+00	7.923705741956341697e-01	5.489173532417050971e-01	4.956746241551151511e-01	5.088457176477744204e-01
-3.415562250273908584e-01	-8.450167776264135011e-02	4.577591786031517396e-01	6.771014120060477870e-01	7.615578505806177567e-01	1.057698827471275527e+00	1.917524628661876784e+00	1.136948766580703873e+00
5.037205497638285179e-01	6.649982467310482370e-01	-1.682058936013559325e-01	1.852224023143359266e-01	-2.522722405040834365e-02	-2.157852804729005203e-01	-2.830562707037368453e-01	5.225962354554041650e-02
1.324139571677882987e+00	1.267975317589552731e+00	1.359397395180888424e+00	1.294629317456896800e+00	1.293170543608412659e+00	1.004414501404461424e+00	1.190891671091842241e+00	8.990402645258187553e-01
1.728129242999872472e+00	1.496264327817968365e+00	7.471026286955976259e-01	1.267811090522326101e+00	5.150531438341742207e-01	4.213794588980025457e-01	3.316233490702927278e-01	7.879343235428314385e-01
3.839422293584747181e-01	3.458330630197601896e-01	3.668449643411741401e-01	4.717884679513263402e-01	4.459961013123379114e-01	3.506572071342127783e-01	5.350763803166183052e-01	6.229261221646523738e-01
4.500339821770156234e-01	3.632647309899078580e-01	6.855996354479051424e-01	5.440671548761104592e-01	3.439641329391152635e-01	2.582247627862770956e-01	3.307316282349743175e-01	5.181144339444457847e-01
4.577550834632779786e-01	3.675549377274625051e-01	1.370090821450593799e+00	1.171587692314259854e+00	1.001891310424454673e+00	1.329905983266816305e+00	1.502830668624381527e+00	1.031626845539898474e+00
-7.642190850988901385e-01	-7.781202120428672986e-01	-6.984684510559718840e-01	-9.279810362044967897e-01	-8.775728069500788875e-01	-6.202695737409150700e-01	-5.765710875609820762e-01	-6.319171811596578925e-01
-7.057169891649933691e-02	-1.454391590655647881e-01	6.200319849607965200e-02	1.837195063033018605e-01	2.722409090696523704e-01	-1.892865272819649891e-01	-9.310247736839681598e-02	-7.266640197346152519e-02
-5.153759199700269633e-01	-5.822819968676175018e-01	-2.180027701794979567e-01	-3.909334103792423409e-01	-2.015674567483435875e-01	3.406875396200206851e-01	-2.984669233701364166e-01	4.264582539277082113e-02
9.779724060268304986e-02	2.501825113808072154e-01	-1.021477038967701645e-01	-1.899756029597031697e-03	-3.145671275121537241e-02	5.197095964248155120e-01	4.507481284721719106e-02	6.418666439992480877e-01
7.653497088547942528e-01	6.573805662604804700e-01	5.345173306219243026e-01	5.467607038356185889e-01	3.961789921570486595e-01	2.110802555001837361e-02	3.831412670397041365e-01	1.469983962895478335e-01
3.393193740395798463e-01	3.801258919918388823e-01	6.813862161240677451e-02	1.697833433311698448e-01	1.720324769160811451e-01	2.900000215057814135e-01	-8.695714669705136013e-02	1.027525233050974457e-01
3.154882891881675699e-01	3.236047718603787260e-01	9.482873046885378909e-02	-5.036474982351292484e-02	2.533012252622925033e-03	-2.851608918246633650e-01	-2.335203031781984684e-01	-4.145649648164715373e-01
-6.179969709530469535e-01	-4.905773271449890283e-01	-2.261302595188700248e+00	-1.838109568381741221e+00	-2.101628779430606997e+00	-2.146565276445915771e+00	-2.198755648864935353e+00	-1.616499887532153235e+00
1.186135572750412592e+00	1.076048186680439889e+00	8.498435026689318272e-01	7.900616392487338491e-01	5.418669180640790506e-01	-1.001057599166786799e-01	1.287795935444273343e-01	-1.754361092647401810e-01
-9.622521736014183480e-01	-9.053415157314680384e-01	-1.300717976651704744e+00	-6.814862630252754849e-01	-4.160043638821459555e-01	-2.046729301053820949e-01	-5.526904944309307677e-01	-7.475682550912099433e-01
4.456006429014247039e-01	4.618372228315180128e-01	-1.053315470208663340e-01	2.617738457186018566e-02	5.564932459172814566e-02	8.222490618229063575e-01	4.361597826524695187e-01	7.713533804896316459e-01
-8.524116703200053102e-01	-7.633505990656928031e-01	-3.214872425185477112e-01	-3.084577930983167238e-01	-3.454199981216440341e-01	-2.938541709583999406e-01	-6.497871903379642822e-01	-2.646540801730419279e-01
1.737573212149607693e+00	1.669691740630144361e+00	1.805248822335678849e+00	1.768598868160048188e+00	1.893259026717667659e+00	1.932402177562157153e+00	1.832163228742949679e+00	1.659595227427740793e+00
1.941122294679509253e+00	1.946675178019010799e+00	1.984419869003260617e+00	1.972181423720322790e+00	1.826832674479401897e+00	1.367583804143611026e+00	1.470389674334838137e+00	1.495393158304241910e+00
-1.289010588124096968e+00	-1.402444229860990932e+00	-1.015741027292339504e+00	-6.158562911793089567e-01	-1.089229280336856120e-01	4.960624471006745417e-01	5.158179009272070292e-01	2.517803482726765907e-01
1.831048148851482371e-01	-1.009454176565289796e-01	1.030331972905798699e+00	7.767286213466346734e-01	5.562202243199040330e-01	4.107940716922449664e-01	3.398843651368658181e-01	3.932710402462161747e-01
-1.153136105262222572e-01	-1.328534444601651154e-01	-6.809360302128754094e-01	-7.548075974950810840e-01	-7.710371670918858555e-01	-1.196551910062827462e+00	-9.817368054261613741e-01	-1.388482720217046440e+00
8.578849640161202439e-01	8.985293385400967558e-01	6.450508441892417455e-01	6.015077028097149947e-01	6.844175934703516928e-01	3.688947455496284222e-01	4.430163741722878412e-01	2.535234521757763759e-01
5.586505226880397190e-01	4.062535178607348252e-01	2.628782361898274744e-01	3.325657350074632257e-01	1.597272365214135736e-01	-4.317610097738541763e-02	1.221853406152389604e-01	-5.363339634350648005e-02
6.691370727313176170e-01	6.090067710839762727e-01	5.222622526825505540e-01	4.686064064746571223e-01	7.116062061934601557e-01	4.387405132343942804e-01	5.172646369963588286e-01	6.035731513868101139e-01
2.258583631513298329e+00	2.239157597902040830e+00	2.164282843788368549e+00	2.004047862884703157e+00	2.085636071868902430e+00	1.550549206848145234e+00	1.791943759591193785e+00	1.371822926508172502e+00
5.251625024679441589e-01	5.086404501172828718e-01	7.245598415236578216e-01	6.125437259278297963e-01	7.546682544019919225e-01	6.108341941839781075e-01	5.204029491911095207e-01	9.085598023952702329e-01
-3.377888584562802575e-03	2.894774887935929256e-02	-7.067815303790243864e-02	-1.310342435279646112e-01	-4.138427731678673976e-02	4.750737140573302320e-02	-2.341709819310822949e-01	1.841228619530300981e-01
1.035535601546725859e+00	9.923585373284906641e-01	9.540832697205032797e-01	7.492092582843533632e-01	6.385909646304805953e-01	5.850983630171509020e-01	5.875687552846265982e-01	6.021814127089742952e-01
-9.346384940609429037e-01	-8.161035203703370655e-01	-5.993347321654733939e-01	-4.918161881974354444e-01	-5.771576249465444342e-01	-3.950012963138457289e-01	-3.719236958211626365e-01	-2.636706681596300283e-01
-1.947100240750701261e-01	-2.477856663186172592e-01	-4.612777958513225030e-01	-1.861887700965307590e-01	-4.189978654697221194e-01	-7.097751183241758355e-01	-2.225817850345589433e-01	-1.147677469365173231e+00
-3.323958331222816587e-01	-2.977788066065101824e-01	-5.826227545056648083e-01	-6.012548640944826994e-01	-6.897608981032370412e-01	-7.557207434279147318e-01	-7.070209874873634170e-01	-7.475682550912099433e-01
-1.264724536174369529e+00	-1.297956392375647194e+00	-7.178548925401972980e-01	-1.215860443828404636e+00	-1.130295389082973001e+00	-1.626777517402137274e+00	-1.355520799667071508e+00	-1.640694700142980356e+00
4.145748068486939109e-01	4.069417350913562270e-01	6.855996354479051424e-01	8.766420991356750347e-01	9.560862737213188245e-01	7.239600365476708266e-01	8.454930917712771832e-01	4.955604655299901684e-01
9.487685584402514305e-01	8.958475878828696670e-01	7.417075489665306276e-02	1.551322543979544444e-01	3.383713963692824289e-01	-8.579720138141037900e-02	2.482938523194144209e-01	-4.758532794966452428e-01
-2.287145679779084007e-01	-3.920022200699026932e-02	-7.673375180633232873e-01	-4.009770460177085605e-01	-1.889817038201097033e-01	4.340981913137987314e-01	4.846101493606726485e-01	3.474996296091969472e-01
9.771017297035948790e-01	9.326941279640860172e-01	5.897648874209777681e-01	3.172129823882305355e-01	3.714151351182555794e-01	2.051039982691528762e-01	2.869025035923217226e-01	3.895118862142599170e-01
6.727048069222266724e-01	6.396653308820007267e-01	5.760083331662252393e-01	6.888235799359833100e-01	6.208385752809756353e-01	3.333161273518188694e-01	3.704541764490788536e-01	2.607219549896895305e-01
-2.541448475268268115e-01	-3.362066106710813185e-01	-9.122416739792682527e-02	-3.164362352080269392e-01	-3.756017743501843253e-01	-5.310952598551290649e-01	-4.672405464739539105e-01	-4.237811133227145088e-01
-7.528258443524489252e-01	-7.009823743279138819e-01	-5.426912413520178502e-01	-5.367410187474807026e-01	-7.102479774806492729e-01	4.673863994054955340e-01	2.947179638624046749e-01	5.511295707665388871e-02
8.883033758649448997e-01	1.031415623151265892e+00	7.355771734423589558e-01	7.156879259726973697e-01	5.731739965774925727e-01	2.393944317646453379e-01	3.187187400650733915e-01	5.696146367506390584e-01
-4.750164633411331494e-03	-2.429584798970918762e-03	-9.249622868060397574e-02	-9.815557580363310289e-03	6.897351677257762548e-02	-3.363294972608852351e-01	-1.958324708643117140e-01	-2.409030115410719930e-01
-1.224361053677055500e-01	-2.219435929732438417e-01	1.554789670443278982e-01	3.071299697709978793e-01	2.118100625038563944e-01	-9.607622251408907965e-02	1.297372819167506852e-01	-2.490582746491103450e-01
-3.359672673388865993e-01	-2.826865570277328210e-01	-2.676888439574669487e-01	-8.114500684899339511e-02	-8.750014982855587597e-02	-1.316609521157843798e-01	-1.161275660029062878e-01	1.590632498893240765e-01
8.755437366111341602e-01	8.202320847718139740e-01	1.319104897696158352e+00	1.262181490864526578e+00	1.176418473339001514e+00	1.071823315096500862e+00	1.309188214031807851e+00	1.059122816042332049e+00
